case,status,uncertainty_score,true_kabs,pred_kabs,std_kabs,abs_err_kabs,rel_err_kabs,true_kmax,pred_kmax,std_kmax,abs_err_kmax,rel_err_kmax,true_kmin,pred_kmin,std_kmin,abs_err_kmin,rel_err_kmin,true_kp1,pred_kp1,std_kp1,abs_err_kp1,rel_err_kp1,true_kp2,pred_kp2,std_kp2,abs_err_kp2,rel_err_kp2,true_kp3,pred_kp3,std_kp3,abs_err_kp3,rel_err_kp3,true_ka1,pred_ka1,std_ka1,abs_err_ka1,rel_err_ka1,true_ka2,pred_ka2,std_ka2,abs_err_ka2,rel_err_ka2,true_kd,pred_kd,std_kd,abs_err_kd,rel_err_kd,true_ksc,pred_ksc,std_ksc,abs_err_ksc,rel_err_ksc,true_Vmx,pred_Vmx,std_Vmx,abs_err_Vmx,rel_err_Vmx,true_Km0,pred_Km0,std_Km0,abs_err_Km0,rel_err_Km0,true_Vm0,pred_Vm0,std_Vm0,abs_err_Vm0,rel_err_Vm0,true_ke1,pred_ke1,std_ke1,abs_err_ke1,rel_err_ke1,true_ke2,pred_ke2,std_ke2,abs_err_ke2,rel_err_ke2,true_Fsnc,pred_Fsnc,std_Fsnc,abs_err_Fsnc,rel_err_Fsnc,true_Rdb,pred_Rdb,std_Rdb,abs_err_Rdb,rel_err_Rdb,true_PCRb,pred_PCRb,std_PCRb,abs_err_PCRb,rel_err_PCRb,abs_err_mean,rel_err_mean,within_10pct_all
10,ok,0.06444886740711,0.9581999182701111,1.0155341625213623,0.11882324516773224,0.05733424425125122,0.05983536750322392,1.0894719362258911,1.0317896604537964,0.08681180328130722,0.05768227577209473,0.052945168988854874,1.157568335533142,1.0161219835281372,0.08070410043001175,0.14144635200500488,0.1221926582328799,1.1871404647827148,1.0689361095428467,0.08318910747766495,0.11820435523986816,0.09957065633467678,0.9635571241378784,0.960867166519165,0.07537805289030075,0.002689957618713379,0.002791695013536597,0.9207745790481567,0.994137704372406,0.08290953189134598,0.07336312532424927,0.07967544607941697,0.9080988764762878,1.0344363451004028,0.0849219411611557,0.126337468624115,0.1391230315297212,1.0717791318893433,0.9801515340805054,0.07959334552288055,0.09162759780883789,0.0854911194690979,1.092574119567871,1.0215175151824951,0.04456878453493118,0.07105660438537598,0.06503595784739977,1.074373483657837,1.0132602453231812,0.04006659984588623,0.06111323833465576,0.056882675591162404,0.9440522789955139,1.012308120727539,0.05357085540890694,0.06825584173202515,0.07230091304334375,1.046891689300537,1.0151623487472534,0.045052580535411835,0.03172934055328369,0.030308140639155434,1.0214099884033203,0.9992809295654297,0.05045760050415993,0.022129058837890625,0.021665207007112806,0.9567034840583801,0.9983644485473633,0.04939502850174904,0.041660964488983154,0.04354637061867427,1.0572352409362793,1.0095294713974,0.04304114356637001,0.047705769538879395,0.045123135979303466,1.0714857578277588,1.0114896297454834,0.0462760403752327,0.05999612808227539,0.05599339762005475,1.0816841125488281,0.9786834120750427,0.04715967923402786,0.1030007004737854,0.09522253241852609,0.9402027130126953,1.0010945796966553,0.04816017299890518,0.06089186668395996,0.06476461495079493,0.06867916054195827,0.06624822715927421,0.0
11,ok,0.06106579759054714,1.0085463523864746,0.9926320314407349,0.11629024893045425,0.015914320945739746,0.015779464085197925,1.1725268363952637,1.0280344486236572,0.08288796246051788,0.14449238777160645,0.12323162531258045,0.9576138854026794,1.008341908454895,0.08199005573987961,0.050728023052215576,0.05297335786947606,0.8655570149421692,0.9973556399345398,0.07756904512643814,0.1317986249923706,0.1522702984518894,1.1476489305496216,1.0972026586532593,0.07468248158693314,0.050446271896362305,0.04395618777965753,1.1465847492218018,1.039570927619934,0.0722600594162941,0.10701382160186768,0.09333267486289086,0.9180968999862671,1.0215896368026733,0.08272280544042587,0.10349273681640625,0.11272528729587726,1.1022449731826782,1.0578334331512451,0.07192588597536087,0.044411540031433105,0.040291896186377664,0.9493865966796875,0.9930177927017212,0.050874173641204834,0.04363119602203369,0.04595724879056237,1.0490829944610596,0.9873402714729309,0.0424671433866024,0.06174272298812866,0.05885399278619272,1.0087791681289673,1.0018749237060547,0.048285797238349915,0.006904244422912598,0.0068441584055688245,1.0464383363723755,1.011486530303955,0.04131106659770012,0.03495180606842041,0.03340073165666476,1.0221794843673706,1.0072722434997559,0.04130178317427635,0.014907240867614746,0.014583780143896035,0.90944504737854,1.0038871765136719,0.04377163201570511,0.09444212913513184,0.10384588866293755,1.0570993423461914,0.9868884682655334,0.04131287336349487,0.07021087408065796,0.06641842565602928,1.020262360572815,1.0041495561599731,0.04250048100948334,0.016112804412841797,0.015792804905392612,0.9456881284713745,0.9916811585426331,0.04509758576750755,0.045993030071258545,0.048634458535080076,0.942251980304718,0.9989954233169556,0.04193327575922012,0.05674344301223755,0.060221091808039605,0.060774289899402194,0.06050629851079506,0.0
12,ok,0.0622706011765533,1.0341488122940063,0.9870752692222595,0.11416542530059814,0.047073543071746826,0.045519119213922106,1.0630290508270264,1.0343186855316162,0.08080635219812393,0.028710365295410156,0.027008072143535275,1.0117586851119995,0.9992067813873291,0.08190013468265533,0.01255190372467041,0.012406025181074616,0.9021214246749878,0.9904521703720093,0.08020393550395966,0.08833074569702148,0.09791447501520639,1.1769912242889404,1.105497121810913,0.06909339874982834,0.07149410247802734,0.06074310581306102,1.1313648223876953,1.0391846895217896,0.07613790035247803,0.09218013286590576,0.08147693037809296,1.003309965133667,1.022875428199768,0.08122918754816055,0.019565463066101074,0.019500915715009812,0.9593876600265503,1.0437002182006836,0.0839402824640274,0.0843125581741333,0.08788163709735439,0.9307664036750793,0.9908693432807922,0.04785430058836937,0.06010293960571289,0.06457360232212914,1.0353485345840454,0.9985117316246033,0.047419048845767975,0.03683680295944214,0.03557913275478913,0.913529098033905,1.0089646577835083,0.04683387652039528,0.09543555974960327,0.10446909677535116,0.9710058569908142,1.0172760486602783,0.04023260995745659,0.04627019166946411,0.04765181521443885,0.9981860518455505,1.0055735111236572,0.04162431135773659,0.0073874592781066895,0.007400884098157837,1.0183075666427612,1.003582239151001,0.04628323018550873,0.014725327491760254,0.014460589289646452,1.0165284872055054,0.9941216111183167,0.04633140191435814,0.02240687608718872,0.02204254614525019,1.0151729583740234,1.0217839479446411,0.04789981618523598,0.006610989570617676,0.006512180526563994,1.0607830286026,0.9816485047340393,0.04587845131754875,0.07913452386856079,0.0746001036355257,0.9267486333847046,0.9907931685447693,0.043037157505750656,0.0640445351600647,0.06910669501195696,0.04873188998964098,0.04882482924061478,0.0
13,ok,0.06005065991646714,0.9058892726898193,0.9898540377616882,0.11348214000463486,0.0839647650718689,0.0926876690156136,0.9558515548706055,1.0393985509872437,0.0796394869685173,0.08354699611663818,0.08740582749582702,1.085176706314087,1.0150591135025024,0.07605865597724915,0.07011759281158447,0.06461398627855366,0.9184501767158508,1.010061264038086,0.07446276396512985,0.09161108732223511,0.09974529881393626,0.9811286926269531,1.0552271604537964,0.07709997892379761,0.07409846782684326,0.0755236987600944,1.0577471256256104,1.0020884275436401,0.06871744990348816,0.055658698081970215,0.052620041911293845,1.106675624847412,1.0146409273147583,0.07703536003828049,0.09203469753265381,0.08316321012793926,0.9185662865638733,1.0428820848464966,0.07857036590576172,0.12431579828262329,0.13533677438528427,1.0238195657730103,1.0014538764953613,0.04596409201622009,0.022365689277648926,0.021845342700363663,0.9691871404647827,0.9968274235725403,0.040493618696928024,0.02764028310775757,0.028519036163131936,1.0171585083007812,1.004019021987915,0.05071032792329788,0.013139486312866211,0.012917835524786044,1.0799214839935303,1.0110937356948853,0.03945642709732056,0.06882774829864502,0.06373403003718496,0.9397298693656921,1.001886010169983,0.04173034057021141,0.06215614080429077,0.0661425616344892,0.9375315308570862,1.002606749534607,0.04691869020462036,0.06507521867752075,0.0694112320873404,0.9001513123512268,0.9892755150794983,0.04181257262825966,0.08912420272827148,0.0990102458390867,1.0554405450820923,1.0021862983703613,0.044612713158130646,0.05325424671173096,0.050456889267589046,1.0682859420776367,0.9942561388015747,0.040863800793886185,0.07402980327606201,0.06929774170021041,1.0229923725128174,0.9998078346252441,0.043283093720674515,0.023184537887573242,0.022663451371220028,0.06523030334048802,0.06639415961744138,0.0
14,ok,0.0617361550943719,1.020071029663086,1.000976800918579,0.1092669740319252,0.019094228744506836,0.018718528601692933,0.988324761390686,1.0292226076126099,0.08146779239177704,0.04089784622192383,0.04138097902593868,1.129012107849121,1.0183521509170532,0.08080272376537323,0.11065995693206787,0.09801485401506096,0.8845171332359314,1.010390281677246,0.07484923303127289,0.1258731484413147,0.14230719079552295,0.9947713017463684,1.0838576555252075,0.07242431491613388,0.08908635377883911,0.08955460780024893,0.8941100239753723,1.0325579643249512,0.0724034309387207,0.13844794034957886,0.15484441135556748,0.9987043738365173,1.037528395652771,0.07261845469474792,0.03882402181625366,0.03887438849107208,0.9577919840812683,1.0141254663467407,0.08017812669277191,0.05633348226547241,0.05881598844190425,0.9601752758026123,0.9940555691719055,0.04629258066415787,0.03388029336929321,0.035285529864297546,1.013055443763733,1.008384108543396,0.0446779690682888,0.004671335220336914,0.004611134809149077,1.0738433599472046,1.007800579071045,0.04882945492863655,0.06604278087615967,0.061501316988547244,1.0610686540603638,1.011794924736023,0.044353846460580826,0.04927372932434082,0.04643783334451199,1.0378739833831787,1.0064815282821655,0.04577771946787834,0.031392455101013184,0.03024688507816967,0.9044109582901001,1.0024497509002686,0.04782537370920181,0.09803879261016846,0.10840071287451318,1.0581679344177246,1.009709358215332,0.045075543224811554,0.04845857620239258,0.04579478797858088,0.9717082977294922,1.0150673389434814,0.049489546567201614,0.04335904121398926,0.044621458224965896,1.0811384916305542,0.9831869006156921,0.04696252942085266,0.09795159101486206,0.0906004103758559,0.9158565998077393,0.9897710680961609,0.04795517772436142,0.07391446828842163,0.08070528541688524,0.0647888912094964,0.06615090574902695,0.0
15,ok,0.06058495822880003,1.2332499027252197,0.9867419600486755,0.11344407498836517,0.2465079426765442,0.1998848263695899,0.9819769263267517,1.0375018119812012,0.07889214158058167,0.05552488565444946,0.05654398200795771,0.942297101020813,1.0033283233642578,0.07878555357456207,0.061031222343444824,0.06476855577431814,0.9664408564567566,0.9921470284461975,0.07787618041038513,0.025706171989440918,0.026598805108143875,1.180343747138977,1.0730020999908447,0.07232982665300369,0.10734164714813232,0.09094100545567055,0.9644361734390259,1.0301467180252075,0.07452020794153214,0.06571054458618164,0.06813363745147416,1.1876407861709595,1.020583152770996,0.08600671589374542,0.16705763339996338,0.14066343573343365,0.9196835160255432,1.0526094436645508,0.07362233847379684,0.13292592763900757,0.14453442442184175,1.0845705270767212,1.0074130296707153,0.04903039336204529,0.07715749740600586,0.07114106042874963,1.083048701286316,0.9994192719459534,0.04323301091790199,0.08362942934036255,0.07721668401525943,0.9213916659355164,1.0027499198913574,0.04470343887805939,0.08135825395584106,0.08829931609294035,1.0300648212432861,1.0178852081298828,0.040966399013996124,0.01217961311340332,0.011824122969953048,1.003074049949646,1.00482976436615,0.04188307374715805,0.0017557144165039062,0.001750333802965038,1.0898394584655762,0.9928231239318848,0.043480388820171356,0.0970163345336914,0.0890189227230625,1.0626635551452637,0.9843589067459106,0.046167049556970596,0.07830464839935303,0.07368714963472042,1.0228241682052612,0.9967501163482666,0.04326988384127617,0.02607405185699463,0.025492213292873683,1.0100038051605225,1.0026503801345825,0.04224380850791931,0.007353425025939941,0.00728059140804053,0.9467197060585022,0.9972360730171204,0.04007476195693016,0.050516366958618164,0.05335936986981501,0.076508406135771,0.07172991314226718,0.0
16,ok,0.06049118460052543,0.8340440988540649,1.0058808326721191,0.11930288374423981,0.1718367338180542,0.20602835516029586,0.8589572310447693,1.0218863487243652,0.07922721654176712,0.16292911767959595,0.18968245657751964,0.9841590523719788,1.0212434530258179,0.0753416195511818,0.03708440065383911,0.037681308284936106,1.1254045963287354,1.0357449054718018,0.07543297111988068,0.0896596908569336,0.07966885078434816,1.124837875366211,1.0055079460144043,0.06882131099700928,0.11932992935180664,0.10608633649801014,1.0865130424499512,0.985389232635498,0.07292889803647995,0.10112380981445312,0.0930718784437521,0.9806144833564758,1.0189640522003174,0.07489684224128723,0.03834956884384155,0.039107691651236405,0.8828464150428772,0.9795891046524048,0.08008919656276703,0.09674268960952759,0.1095804298019708,0.9392870664596558,1.0091122388839722,0.041340991854667664,0.0698251724243164,0.07433847959548748,0.9515600800514221,1.0032401084899902,0.042948659509420395,0.051680028438568115,0.05431084124060284,1.0180696249008179,1.0121901035308838,0.0508001446723938,0.005879521369934082,0.005775166281487747,1.054944396018982,1.0064563751220703,0.041540827602148056,0.04848802089691162,0.045962631850446044,0.903186559677124,1.0073187351226807,0.04364177584648132,0.10413217544555664,0.1152942039823781,0.9579674005508423,1.0024449825286865,0.04525702819228172,0.04447758197784424,0.04642911851934535,0.9492698311805725,1.000892162322998,0.0414016954600811,0.05162233114242554,0.05438109318003366,1.0695841312408447,0.9955078363418579,0.044935621321201324,0.07407629489898682,0.06925709977863033,1.0909994840621948,0.9964578151702881,0.04387352243065834,0.09454166889190674,0.0866560161329253,0.9509198069572449,1.0139423608779907,0.04706011712551117,0.06302255392074585,0.0662753614549323,0.07915562722418043,0.08219929551212991,0.0
17,ok,0.06428706956406434,1.1980103254318237,0.9849717617034912,0.11818216741085052,0.21303856372833252,0.17782698463099023,0.9470657110214233,1.0512924194335938,0.0906243771314621,0.10422670841217041,0.11005224579375858,1.102161169052124,1.016723394393921,0.08130264282226562,0.08543777465820312,0.07751840389339879,0.937768816947937,0.9829017519950867,0.08536053448915482,0.04513293504714966,0.048127997254205294,1.1697583198547363,1.0977851152420044,0.07475583255290985,0.07197320461273193,0.061528269037376675,0.8873652815818787,1.0477614402770996,0.07689773291349411,0.16039615869522095,0.18075550398961707,1.1939384937286377,1.0258599519729614,0.07970069348812103,0.16807854175567627,0.14077654974568374,1.1052528619766235,1.0289746522903442,0.083158478140831,0.0762782096862793,0.06901426117989333,1.027173399925232,1.013197422027588,0.05062497779726982,0.013975977897644043,0.013606249829543246,0.9621809720993042,0.9946622252464294,0.04379834979772568,0.032481253147125244,0.03375794584282523,1.021728754043579,1.0097235441207886,0.04919211566448212,0.012005209922790527,0.011749899251908964,0.9371185302734375,1.010348916053772,0.04407626762986183,0.07323038578033447,0.07814420845884557,1.0481760501861572,1.0007705688476562,0.047056831419467926,0.04740548133850098,0.04522664043896225,1.0187697410583496,1.0063706636428833,0.04765032231807709,0.012399077415466309,0.012170637697371655,0.9723860025405884,0.9790835380554199,0.04330224543809891,0.006697535514831543,0.00688773336651561,0.9070500731468201,1.0053832530975342,0.047194696962833405,0.09833317995071411,0.10840986937972207,1.044262409210205,0.9916170835494995,0.045614853501319885,0.052645325660705566,0.050413885625282824,0.9571011066436768,0.9846360683441162,0.04867413267493248,0.027534961700439453,0.028769125340370714,0.07229280471801758,0.06970757837534844,0.0
18,ok,0.061208350169989795,0.8121728897094727,1.0065089464187622,0.11024807393550873,0.19433605670928955,0.23927917217084985,1.0315001010894775,1.0346657037734985,0.08009659498929977,0.003165602684020996,0.003068931045840388,1.0788038969039917,1.0114177465438843,0.07471855729818344,0.06738615036010742,0.0624637624627569,0.9520266652107239,1.0005207061767578,0.07754626870155334,0.048494040966033936,0.050937691913597975,1.1152862310409546,1.0593523979187012,0.07250899076461792,0.05593383312225342,0.05015199826330454,0.8693349957466125,1.006807804107666,0.0670500323176384,0.13747280836105347,0.15813559678796485,1.117109775543213,1.0318771600723267,0.08697708696126938,0.08523261547088623,0.07629743946107756,1.147378921508789,1.023393988609314,0.07704547792673111,0.1239849328994751,0.10805927368478797,1.044226884841919,1.0043047666549683,0.04546708986163139,0.039922118186950684,0.038231268287058445,0.9845993518829346,1.0010690689086914,0.04492940008640289,0.016469717025756836,0.016727328729457692,0.9554315805435181,1.0119080543518066,0.047755930572748184,0.056476473808288574,0.0591109556752988,1.024644136428833,1.021269679069519,0.04092657193541527,0.003374457359313965,0.003293296901180617,0.967911422252655,1.0037420988082886,0.04601479694247246,0.035830676555633545,0.03701854914806514,1.0301998853683472,1.005700945854187,0.048618003726005554,0.024498939514160156,0.023780763191796103,0.9601713418960571,1.0014128684997559,0.0465431809425354,0.04124152660369873,0.04295225737758304,0.9474932551383972,1.016077995300293,0.04665011912584305,0.06858474016189575,0.07238546532120464,1.060084581375122,0.9813774824142456,0.044425640255212784,0.07870709896087646,0.07424605578054826,1.0528126955032349,0.9923567175865173,0.044228486716747284,0.06045597791671753,0.057423298726294446,0.06342043148146735,0.06519795027381484,0.0
19,ok,0.06503370776772499,1.1161446571350098,1.0039088726043701,0.11420949548482895,0.11223578453063965,0.10055666513580194,0.8978815674781799,1.0443207025527954,0.08777817338705063,0.14643913507461548,0.1630940431107293,0.991060733795166,1.0125011205673218,0.07748059183359146,0.02144038677215576,0.02163377686254604,1.04054594039917,1.036581039428711,0.08419276028871536,0.003964900970458984,0.0038104045352749974,1.1073168516159058,1.0435917377471924,0.07935461401939392,0.06372511386871338,0.05754912315812716,0.8521152138710022,1.0207172632217407,0.08785273134708405,0.16860204935073853,0.19786297276023335,0.9146695733070374,1.019659161567688,0.0825207531452179,0.10498958826065063,0.1147841705076677,1.1357449293136597,0.981554388999939,0.07988128811120987,0.1541905403137207,0.13576159253195993,0.9922558069229126,1.0199227333068848,0.04528988152742386,0.027666926383972168,0.02788285660909373,1.0244035720825195,0.99592125415802,0.048163093626499176,0.02848231792449951,0.027803805746789367,0.9750958681106567,1.0003604888916016,0.05081608146429062,0.025264620780944824,0.02590988394802399,1.0840253829956055,1.0089963674545288,0.0465964674949646,0.07502901554107666,0.06921333828340884,1.0187907218933105,0.9925640821456909,0.04721832275390625,0.02622663974761963,0.025742911850316328,0.9036436676979065,1.0051847696304321,0.05126800388097763,0.10154110193252563,0.11236852042709321,0.9799544215202332,1.007699728012085,0.04675518721342087,0.027745306491851807,0.02831285402928196,1.0906645059585571,1.010973334312439,0.04854048788547516,0.07969117164611816,0.07306662242215321,1.0863877534866333,0.9833347797393799,0.04454733803868294,0.10305297374725342,0.09485837208355585,1.059250831604004,0.994178831577301,0.048141468316316605,0.06507200002670288,0.061432097181519846,0.07418664296468098,0.0745357783990876,0.0
20,ok,0.05831238627433777,0.9181829690933228,1.0039350986480713,0.10752710700035095,0.08575212955474854,0.09339329136046393,1.153832197189331,1.031895399093628,0.07851006835699081,0.12193679809570312,0.10567983662852723,0.9570930600166321,1.009445309638977,0.07340940833091736,0.05235224962234497,0.05469922603078452,0.8959488868713379,1.01109778881073,0.07575798034667969,0.11514890193939209,0.12852173112407467,0.9918866157531738,1.056567668914795,0.06830772012472153,0.0646810531616211,0.06521012798676241,0.9042369723320007,1.0241045951843262,0.07246080785989761,0.11986762285232544,0.13256217841125245,1.0873337984085083,1.0191041231155396,0.07357718050479889,0.06822967529296875,0.06274952125357833,1.0849312543869019,1.018418550491333,0.07585789263248444,0.06651270389556885,0.06130591558370709,1.0615962743759155,0.9962059259414673,0.04616168886423111,0.06539034843444824,0.06159624898164748,0.9819597601890564,0.9968950152397156,0.039697252213954926,0.01493525505065918,0.015209640614788227,0.9090542793273926,1.00765061378479,0.048106443136930466,0.09859633445739746,0.10846033806732497,0.9882643818855286,1.010020136833191,0.04106614738702774,0.021755754947662354,0.022014104066114506,0.961548388004303,1.0021377801895142,0.0384238138794899,0.04058939218521118,0.042212532090511436,0.9326061010360718,0.9962009787559509,0.04501602053642273,0.06359487771987915,0.06819050148742208,1.054115653038025,0.9960198402404785,0.03763415664434433,0.05809581279754639,0.05511331952059601,0.9214072823524475,1.0006459951400757,0.04277129843831062,0.07923871278762817,0.08599748917256611,1.045911192893982,0.9987833499908447,0.04220660775899887,0.04712784290313721,0.04505912473575975,1.0069776773452759,1.006500244140625,0.04313135892152786,0.0004774332046508789,0.0004741249139797714,0.06579349438349406,0.06713606955721449,0.0
21,ok,0.057388731381959386,1.0934555530548096,1.0152424573898315,0.10820690542459488,0.07821309566497803,0.07152837209200912,0.9793449640274048,1.0262011289596558,0.07433995604515076,0.04685616493225098,0.04784439258212167,1.1681383848190308,1.0107860565185547,0.07468574494123459,0.15735232830047607,0.13470349947010196,0.8888340592384338,0.9980016946792603,0.06872114539146423,0.10916763544082642,0.12282116589272339,1.0256845951080322,1.0504670143127441,0.07536202669143677,0.024782419204711914,0.024161832324391747,1.1346911191940308,1.0123168230056763,0.06213840842247009,0.12237429618835449,0.1078481131281584,0.9803909063339233,1.0187196731567383,0.07733950763940811,0.03832876682281494,0.03909539202698406,1.0353739261627197,1.0564546585083008,0.07252726703882217,0.021080732345581055,0.020360501469947195,0.96480792760849,0.9967621564865112,0.04867325350642204,0.03195422887802124,0.03311978266723775,1.0026856660842896,0.9949527382850647,0.03768933564424515,0.0077329277992248535,0.007712215363987056,1.0459200143814087,0.9992813467979431,0.047600891441106796,0.046638667583465576,0.044591046105040076,1.0567958354949951,1.015148639678955,0.03608123958110809,0.04164719581604004,0.03940893256504253,1.0151538848876953,1.006596565246582,0.03827103599905968,0.008557319641113281,0.008429578774709573,0.9259088039398193,0.9947805404663086,0.04593881964683533,0.06887173652648926,0.07438285091731957,1.071763277053833,0.9931560158729553,0.04086577147245407,0.07860726118087769,0.07334386507154916,0.9009070992469788,0.9905005693435669,0.042887814342975616,0.08959347009658813,0.09944806758818378,1.0762922763824463,1.0077193975448608,0.03898821771144867,0.06857287883758545,0.0637121350234599,1.0117971897125244,1.0065412521362305,0.04267982393503189,0.005255937576293945,0.005194655242902268,0.05808817015753852,0.056539244350326076,0.0
22,ok,0.06039289157423708,0.975293755531311,0.9763486981391907,0.1076960563659668,0.0010549426078796387,0.0010816665254920425,0.9518312215805054,1.0315992832183838,0.07753140479326248,0.07976806163787842,0.08380483832566915,0.8945944905281067,1.0048742294311523,0.07830358296632767,0.11027973890304565,0.12327343849160542,1.1114429235458374,1.0142852067947388,0.07070867717266083,0.09715771675109863,0.08741583997956123,1.1939431428909302,1.0519168376922607,0.07952618598937988,0.14202630519866943,0.11895566890629054,1.1197280883789062,1.0084903240203857,0.06711864471435547,0.11123776435852051,0.09934355091472763,0.9409682154655457,1.0130919218063354,0.07786759734153748,0.0721237063407898,0.07664839805997747,0.9243673086166382,1.0178781747817993,0.07994738221168518,0.09351086616516113,0.10116202216747021,0.9804017543792725,1.004076600074768,0.04871140792965889,0.023674845695495605,0.02414810621232007,0.9891642928123474,0.998511016368866,0.04363775625824928,0.009346723556518555,0.009449111360403408,0.999221920967102,1.007725715637207,0.04669976234436035,0.00850379467010498,0.008510416446703391,1.002044439315796,1.0184439420700073,0.038271788507699966,0.016399502754211426,0.016366043371698304,0.9493255615234375,1.0052682161331177,0.04434419795870781,0.055942654609680176,0.058928840512738084,0.982480525970459,0.9993172883987427,0.04675311967730522,0.01683676242828369,0.017136993541579812,1.0388315916061401,1.0088099241256714,0.04557828605175018,0.03002166748046875,0.02889945562211116,0.9633896946907043,0.9921693205833435,0.04536028206348419,0.02877962589263916,0.029873296394226888,0.940812349319458,0.9989238977432251,0.046069707721471786,0.05811154842376709,0.06176741670727687,1.0659676790237427,0.9918149709701538,0.04294620826840401,0.07415270805358887,0.06956374898861942,0.057162718640433416,0.056462714029359505,0.0
23,ok,0.05950165188146962,0.9032300710678101,1.0080103874206543,0.11198638379573822,0.10478031635284424,0.11600623109123417,0.9471877813339233,1.0422871112823486,0.08162736892700195,0.09509932994842529,0.10040177019016971,1.004502773284912,1.0142066478729248,0.06983848661184311,0.009703874588012695,0.009660376104566848,1.1568238735198975,1.0373625755310059,0.07602421939373016,0.1194612979888916,0.10326662573569101,1.117989182472229,1.017013669013977,0.06322367489337921,0.10097551345825195,0.09031886447681277,1.0863693952560425,1.0286873579025269,0.07764638960361481,0.057682037353515625,0.05309615459106408,1.1524786949157715,1.0170228481292725,0.078140489757061,0.13545584678649902,0.11753436083814006,1.0671782493591309,1.003929853439331,0.07356492429971695,0.0632483959197998,0.0592669462273825,1.0683386325836182,1.00198495388031,0.04285683110356331,0.0663536787033081,0.062109219567246764,1.0325798988342285,1.002516269683838,0.04036372900009155,0.030063629150390625,0.029115063332466704,0.9242714047431946,1.0070548057556152,0.045945025980472565,0.08278340101242065,0.08956611725472749,0.9788251519203186,0.999489426612854,0.04473777487874031,0.0206642746925354,0.021111303333383874,1.076796054840088,1.0019235610961914,0.04265996068716049,0.07487249374389648,0.0695326597895231,0.9621973633766174,0.9991403818130493,0.046209413558244705,0.036943018436431885,0.03839442908759237,0.9598003029823303,0.9924086332321167,0.03925243392586708,0.03260833024978638,0.03397407788731099,1.0569149255752563,1.0023393630981445,0.04362063109874725,0.054575562477111816,0.051636665503051245,0.9116184115409851,0.9989985823631287,0.047190047800540924,0.08738017082214355,0.09585169596831367,0.9048287868499756,1.0070570707321167,0.04614194855093956,0.10222828388214111,0.11298080406795345,0.0708266364203559,0.06965685361370172,0.0
24,ok,0.0638390655318896,1.0450783967971802,1.0000790357589722,0.11464101821184158,0.04499936103820801,0.043058359235169506,1.0394701957702637,1.0378978252410889,0.08673613518476486,0.0015723705291748047,0.0015126653323712215,1.0347222089767456,1.0264943838119507,0.07879218459129333,0.008227825164794922,0.007951723750987773,1.1041295528411865,1.0425474643707275,0.08399338275194168,0.061582088470458984,0.05577433219860269,1.0012564659118652,1.029739499092102,0.07206606864929199,0.028483033180236816,0.02844729012990365,1.1163921356201172,1.0443929433822632,0.09090045094490051,0.071999192237854,0.06449274402838832,1.0543431043624878,1.027528166770935,0.07670128345489502,0.026814937591552734,0.025432838210448085,1.1733039617538452,0.9987925887107849,0.08202672749757767,0.1745113730430603,0.14873500706688328,1.04293692111969,1.0187339782714844,0.04243368282914162,0.024202942848205566,0.023206526068922224,1.0472211837768555,0.9989112019538879,0.044751714915037155,0.04830998182296753,0.046131593374319615,0.9023863673210144,1.0077266693115234,0.05244472995400429,0.10534030199050903,0.11673525421626336,0.9096824526786804,0.9948931336402893,0.04770233482122421,0.08521068096160889,0.0936707976620795,0.9919925928115845,0.9958778619766235,0.04820447042584419,0.0038852691650390625,0.003916631226073093,1.0890381336212158,0.9926528930664062,0.04688059911131859,0.09638524055480957,0.0885049270353042,0.9159272313117981,0.9952309727668762,0.04176896810531616,0.07930374145507812,0.08658301527021824,0.981451690196991,1.0068562030792236,0.04728870838880539,0.025404512882232666,0.025884629000061762,1.0376689434051514,0.992303192615509,0.04614924639463425,0.045365750789642334,0.043718905801278816,0.9592889547348022,0.9912397861480713,0.04562147334218025,0.03195083141326904,0.033306785463929296,0.05353052417437235,0.05205911250395581,0.0
